Date,Separation,Is Eclipse
1950-05-01,161.61119444444444,False
1950-05-02,167.98533333333333,False
1950-05-03,154.1389722222222,False
1950-05-04,140.16505555555557,False
1950-05-05,126.60244444444444,False
1950-05-06,113.53741666666666,False
1950-05-07,100.97947222222223,False
1950-05-08,88.8935,False
1950-05-09,77.20891666666667,False
1950-05-10,65.81741666666666,False
1950-05-11,54.60916666666667,False
1950-05-12,43.532777777777774,False
1950-05-13,32.61047222222222,False
1950-05-14,21.79563888888889,False
1950-05-15,11.217166666666667,False
1950-05-16,3.0718333333333336,False
1950-05-17,3.0379444444444443,False
1950-05-18,10.596111111111112,False
1950-05-19,21.29952777777778,False
1950-05-20,32.30622222222222,False
1950-05-21,43.527055555555556,False
1950-05-22,54.79597222222222,False
1950-05-23,66.32938888888889,False
1950-05-24,78.18141666666668,False
1950-05-25,90.4076388888889,False
1950-05-26,103.0393888888889,False
1950-05-27,116.10575,False
1950-05-28,129.61930555555557,False
1950-05-29,143.30511111111113,False
1950-05-30,157.06330555555556,False
1950-05-31,170.4258888888889,False
1950-06-01,158.57180555555556,False
1950-06-02,145.08883333333335,False
1950-06-03,131.90575,False
1950-06-04,119.19666666666667,False
1950-06-05,106.97336111111112,False
1950-06-06,95.19625,False
1950-06-07,83.77155555555555,False
1950-06-08,72.65086111111111,False
1950-06-09,61.757083333333334,False
1950-06-10,50.85227777777778,False
1950-06-11,39.98188888888889,False
1950-06-12,29.176361111111113,False
1950-06-13,18.470416666666665,False
1950-06-14,8.337166666666667,False
1950-06-15,4.103722222222222,False
1950-06-16,5.441666666666667,False
1950-06-17,15.096833333333334,False
1950-06-18,26.23022222222222,False
1950-06-19,37.80811111111111,False
1950-06-20,49.616305555555556,False
1950-06-21,61.54680555555555,False
1950-06-22,73.77227777777777,False
1950-06-23,86.32202777777778,False
1950-06-24,99.22616666666667,False
1950-06-25,112.48019444444445,False
1950-06-26,126.03647222222222,False
1950-06-27,139.68436111111112,False
1950-06-28,153.26413888888888,False
1950-06-29,166.5821388888889,False
1950-06-30,163.22041666666667,False
1950-07-01,150.53744444444445,False
1950-07-02,137.8493611111111,False
1950-07-03,125.55155555555555,False
1950-07-04,113.66850000000001,False
1950-07-05,102.1583888888889,False
1950-07-06,90.97025000000001,False
1950-07-07,80.02363888888888,False
1950-07-08,69.22755555555555,False
1950-07-09,58.43436111111111,False
1950-07-10,47.491416666666666,False
1950-07-11,36.5095,False
1950-07-12,25.476166666666664,False
1950-07-13,14.507666666666667,False
1950-07-14,4.78325,False
1950-07-15,3.8105555555555553,False
1950-07-16,9.362194444444444,False
1950-07-17,20.712722222222222,False
1950-07-18,32.797888888888885,False
1950-07-19,45.18555555555555,False
1950-07-20,57.62427777777778,False
1950-07-21,70.29136111111112,False
1950-07-22,83.19091666666667,False
1950-07-23,96.2816111111111,False
1950-07-24,109.56975,False
1950-07-25,123.01511111111111,False
1950-07-26,136.54902777777778,False
1950-07-27,149.81725,False
1950-07-28,162.89733333333334,False
1950-07-29,168.50666666666666,False
1950-07-30,156.48019444444444,False
1950-07-31,144.4165277777778,False
1950-08-01,132.51522222222223,False
1950-08-02,120.96116666666667,False
1950-08-03,109.71125,False
1950-08-04,98.67022222222222,False
1950-08-05,87.78433333333334,False
1950-08-06,76.97058333333334,False
1950-08-07,66.14619444444445,False
1950-08-08,55.16941666666666,False
1950-08-09,43.89336111111111,False
1950-08-10,32.425638888888884,False
1950-08-11,20.770027777777777,False
1950-08-12,8.958499999999999,False
1950-08-13,2.3609722222222222,False
1950-08-14,3.853,False
1950-08-15,15.482694444444444,False
1950-08-16,28.232638888888886,False
1950-08-17,41.227555555555554,False
1950-08-18,54.267805555555555,False
1950-08-19,67.36413888888889,False
1950-08-20,80.48444444444445,False
1950-08-21,93.65738888888889,False
1950-08-22,106.85530555555555,False
1950-08-23,120.04672222222221,False
1950-08-24,133.19158333333334,False
1950-08-25,146.12047222222222,False
1950-08-26,158.70388888888888,False
1950-08-27,170.96027777777778,False
1950-08-28,163.10663888888888,False
1950-08-29,151.5006111111111,False
1950-08-30,140.02050000000003,False
1950-08-31,128.76444444444445,False
1950-09-01,117.68997222222222,False
1950-09-02,106.74544444444444,False
1950-09-03,95.87527777777777,False
1950-09-04,84.99761111111111,False
1950-09-05,74.02841666666667,False
1950-09-06,62.88663888888889,False
1950-09-07,51.42461111111111,False
1950-09-08,39.499694444444444,False
1950-09-09,27.209916666666665,False
1950-09-10,14.568416666666666,False
1950-09-11,1.7082777777777778,False
1950-09-12,0.016555555555555556,True
1950-09-13,10.366666666666667,False
1950-09-14,23.81325,False
1950-09-15,37.443555555555555,False
1950-09-16,51.005583333333334,False
1950-09-17,64.35002777777777,False
1950-09-18,77.58999999999999,False
1950-09-19,90.70391666666667,False
1950-09-20,103.67119444444445,False
1950-09-21,116.48113888888889,False
1950-09-22,129.12675000000002,False
1950-09-23,141.51155555555556,False
1950-09-24,153.5271111111111,False
1950-09-25,165.37213888888888,False
1950-09-26,170.199,False
1950-09-27,158.99519444444442,False
1950-09-28,147.92580555555554,False
1950-09-29,136.91805555555555,False
1950-09-30,125.96041666666667,False
1950-10-01,115.07063888888888,False
1950-10-02,104.17875000000001,False
1950-10-03,93.20672222222223,False
1950-10-04,82.07230555555554,False
1950-10-05,70.69436111111112,False
1950-10-06,58.99311111111111,False
1950-10-07,46.70794444444445,False
1950-10-08,33.95019444444445,False
1950-10-09,20.818555555555555,False
1950-10-10,7.407805555555556,False
1950-10-11,0.8355277777777779,False
1950-10-12,5.430722222222222,False
1950-10-13,19.29602777777778,False
1950-10-14,33.345666666666666,False
1950-10-15,47.19533333333333,False
1950-10-16,60.646,False
1950-10-17,73.84505555555555,False
1950-10-18,86.76055555555556,False
1950-10-19,99.38877777777779,False
1950-10-20,111.74475,False
1950-10-21,123.82572222222223,False
1950-10-22,135.65416666666667,False
1950-10-23,147.14313888888887,False
1950-10-24,158.41483333333335,False
1950-10-25,169.32405555555556,False
1950-10-26,166.65180555555557,False
1950-10-27,156.03780555555556,False
1950-10-28,145.24358333333333,False
1950-10-29,134.37255555555555,False
1950-10-30,123.48111111111112,False
1950-10-31,112.51427777777778,False
1950-11-01,101.40477777777778,False
1950-11-02,90.07838888888888,False
1950-11-03,78.45997222222222,False
1950-11-04,66.44277777777778,False
1950-11-05,53.944222222222216,False
1950-11-06,40.85913888888889,False
1950-11-07,27.37563888888889,False
1950-11-08,13.675055555555556,False
1950-11-09,2.9499444444444447,False
1950-11-10,3.0293055555555557,False
1950-11-11,14.404444444444445,False
1950-11-12,28.386694444444444,False
1950-11-13,42.30461111111111,False
1950-11-14,55.72247222222222,False
1950-11-15,68.73063888888889,False
1950-11-16,81.351,False
1950-11-17,93.59819444444445,False
1950-11-18,105.50555555555556,False
1950-11-19,117.1035,False
1950-11-20,128.47833333333332,False
1950-11-21,139.60519444444444,False
1950-11-22,150.43425,False
1950-11-23,161.04313888888888,False
1950-11-24,171.06933333333333,False
1950-11-25,164.11552777777777,False
1950-11-26,153.63491666666667,False
1950-11-27,142.78405555555554,False
1950-11-28,131.78755555555554,False
1950-11-29,120.64108333333334,False
1950-11-30,109.30183333333333,False
1950-12-01,97.71408333333333,False
1950-12-02,85.80666666666666,False
1950-12-03,73.51486111111112,False
1950-12-04,60.834805555555555,False
1950-12-05,47.55152777777778,False
1950-12-06,33.832527777777784,False
1950-12-07,19.970527777777775,False
1950-12-08,6.952416666666667,False
1950-12-09,4.034944444444444,False
1950-12-10,9.065416666666668,False
1950-12-11,22.37675,False
1950-12-12,36.031194444444445,False
1950-12-13,49.368944444444445,False
1950-12-14,62.07808333333334,False
1950-12-15,74.36341666666667,False
1950-12-16,86.24508333333334,False
1950-12-17,97.78822222222222,False
1950-12-18,109.06516666666667,False
1950-12-19,120.14211111111112,False
1950-12-20,131.0693611111111,False
1950-12-21,141.75255555555555,False
1950-12-22,152.31947222222223,False
1950-12-23,162.77891666666667,False
1950-12-24,171.73955555555554,False
1950-12-25,161.84858333333335,False
1950-12-26,151.04127777777776,False
1950-12-27,139.78455555555556,False
1950-12-28,128.28502777777777,False
1950-12-29,116.56405555555556,False
1950-12-30,104.58658333333332,False
1950-12-31,92.33422222222222,False
1951-01-01,79.78230555555555,False
1951-01-02,66.91561111111112,False
1951-01-03,53.538805555555555,False
1951-01-04,39.78955555555555,False
1951-01-05,25.93825,False
1951-01-06,12.376194444444446,False
1951-01-07,3.6221666666666668,False
1951-01-08,4.077277777777778,False
1951-01-09,15.47725,False
1951-01-10,28.69311111111111,False
1951-01-11,41.701527777777784,False
1951-01-12,54.11752777777778,False
1951-01-13,66.07577777777777,False
1951-01-14,77.67786111111111,False
1951-01-15,88.97022222222222,False
1951-01-16,100.0195,False
1951-01-17,110.92136111111111,False
1951-01-18,121.75363888888889,False
1951-01-19,132.58555555555557,False
1951-01-20,143.32355555555554,False
1951-01-21,154.10666666666665,False
1951-01-22,164.93911111111112,False
1951-01-23,169.9473888888889,False
1951-01-24,158.85002777777777,False
1951-01-25,147.2096388888889,False
1951-01-26,135.13866666666667,False
1951-01-27,122.87755555555555,False
1951-01-28,110.43441666666666,False
1951-01-29,97.78386111111111,False
1951-01-30,84.93191666666667,False
1951-01-31,71.89377777777779,False
1951-02-01,58.63805555555555,False
1951-02-02,45.035222222222224,False
1951-02-03,31.41461111111111,False
1951-02-04,17.927444444444447,False
1951-02-05,4.8870555555555555,False
1951-02-06,1.859777777777778,False
1951-02-07,8.094861111111111,False
1951-02-08,20.840722222222222,False
1951-02-09,33.36227777777778,False
1951-02-10,45.512861111111114,False
1951-02-11,57.169,False
1951-02-12,68.52672222222222,False
1951-02-13,79.60052777777777,False
1951-02-14,90.51483333333333,False
1951-02-15,101.3538611111111,False
1951-02-16,112.20272222222222,False
1951-02-17,123.14230555555557,False
1951-02-18,134.24416666666664,False
1951-02-19,145.3983333333333,False
1951-02-20,156.74547222222222,False
1951-02-21,168.3028888888889,False
1951-02-22,166.12194444444447,False
1951-02-23,153.76672222222223,False
1951-02-24,141.06011111111113,False
1951-02-25,128.19847222222222,False
1951-02-26,115.21277777777777,False
1951-02-27,102.15308333333334,False
1951-02-28,89.06905555555555,False
1951-03-01,75.98283333333333,False
1951-03-02,62.916805555555555,False
1951-03-03,49.69886111111111,False
1951-03-04,36.50266666666667,False
1951-03-05,23.449166666666667,False
1951-03-06,10.588972222222223,False
1951-03-07,0.09055555555555556,True
1951-03-08,0.8093333333333333,False
1951-03-09,13.050666666666668,False
1951-03-10,25.11788888888889,False
1951-03-11,36.91063888888889,False
1951-03-12,48.310111111111105,False
1951-03-13,59.40219444444444,False
1951-03-14,70.30747222222222,False
1951-03-15,81.13294444444443,False
1951-03-16,91.96166666666667,False
1951-03-17,102.88047222222221,False
1951-03-18,113.97494444444445,False
1951-03-19,125.324,False
1951-03-20,136.94666666666666,False
1951-03-21,148.70725,False
1951-03-22,160.84666666666666,False
1951-03-23,172.30319444444444,False
1951-03-24,159.35730555555554,False
1951-03-25,146.06325,False
1951-03-26,132.62733333333335,False
1951-03-27,119.1673888888889,False
1951-03-28,105.82322222222221,False
1951-03-29,92.6408888888889,False
1951-03-30,79.64558333333333,False
1951-03-31,66.84802777777777,False
1951-04-01,54.13444444444444,False
1951-04-02,41.45977777777778,False
1951-04-03,29.034194444444445,False
1951-04-04,16.889694444444444,False
1951-04-05,5.190333333333333,False
1951-04-06,1.4792500000000002,False
1951-04-07,6.109944444444444,False
1951-04-08,17.441277777777778,False
1951-04-09,28.778694444444444,False
1951-04-10,39.95897222222222,False
1951-04-11,50.79102777777778,False
1951-04-12,61.560249999999996,False
1951-04-13,72.33391666666667,False
1951-04-14,83.18988888888889,False
1951-04-15,94.21247222222223,False
1951-04-16,105.48727777777778,False
1951-04-17,117.09455555555554,False
1951-04-18,129.0441111111111,False
1951-04-19,141.31525000000002,False
1951-04-20,153.92133333333334,False
1951-04-21,166.71055555555554,False
1951-04-22,163.95499999999998,False
1951-04-23,150.36666666666667,False
1951-04-24,136.50327777777778,False
1951-04-25,122.78522222222222,False
1951-04-26,109.33536111111111,False
1951-04-27,96.20933333333333,False
1951-04-28,83.4238888888889,False
1951-04-29,70.95636111111111,False
1951-04-30,58.72705555555556,False
1951-05-01,46.615611111111114,False
1951-05-02,34.79252777777778,False
1951-05-03,23.222777777777775,False
1951-05-04,12.077555555555556,False
1951-05-05,3.4856944444444444,False
1951-05-06,3.4343611111111114,False
1951-05-07,10.588777777777779,False
1951-05-08,21.282305555555556,False
1951-05-09,32.08422222222222,False
1951-05-10,42.89483333333333,False
1951-05-11,53.59438888888889,False
1951-05-12,64.38225,False
1951-05-13,75.32641666666666,False
1951-05-14,86.50444444444445,False
1951-05-15,97.99747222222223,False
1951-05-16,109.86563888888888,False
1951-05-17,122.17255555555556,False
1951-05-18,134.93713888888888,False
1951-05-19,147.94172222222224,False
1951-05-20,161.179,False
1951-05-21,167.80027777777778,False
1951-05-22,154.32241666666667,False
1951-05-23,140.33775,False
1951-05-24,126.57827777777777,False
1951-05-25,113.19625,False
1951-05-26,100.24847222222222,False
1951-05-27,87.73711111111112,False
1951-05-28,75.59163888888888,False
1951-05-29,63.81444444444444,False
1951-05-30,52.20736111111111,False
1951-05-31,40.795944444444444,False
1951-06-01,29.62088888888889,False
1951-06-02,18.741416666666666,False
1951-06-03,8.59688888888889,False
1951-06-04,4.173416666666667,False
1951-06-05,5.2220555555555555,False
1951-06-06,14.256055555555555,False
1951-06-07,24.737416666666668,False
1951-06-08,35.52025,False
1951-06-09,46.44863888888889,False
1951-06-10,57.364666666666665,False
1951-06-11,68.49763888888889,False
1951-06-12,79.91375000000001,False
1951-06-13,91.67525,False
1951-06-14,103.86438888888888,False
1951-06-15,116.53691666666667,False
1951-06-16,129.69994444444444,False
1951-06-17,143.08447222222225,False
1951-06-18,156.71144444444442,False
1951-06-19,170.05322222222225,False
1951-06-20,158.31197222222224,False
1951-06-21,144.55725,False
1951-06-22,130.9321111111111,False
1951-06-23,117.74697222222223,False
1951-06-24,105.04427777777778,False
1951-06-25,92.80780555555555,False
1951-06-26,81.00491666666667,False
1951-06-27,69.56752777777777,False
1951-06-28,58.35605555555556,False
1951-06-29,47.19327777777777,False
1951-06-30,36.215833333333336,False
1951-07-01,25.400277777777777,False
1951-07-02,14.816638888888889,False
1951-07-03,5.1928888888888896,False
1951-07-04,3.561722222222222,False
1951-07-05,7.577805555555555,False
1951-07-06,17.780777777777775,False
1951-07-07,28.70788888888889,False
1951-07-08,39.90897222222222,False
1951-07-09,51.210972222222225,False
1951-07-10,62.66405555555556,False
1951-07-11,74.43075,False
1951-07-12,86.56563888888888,False
1951-07-13,99.08830555555555,False
1951-07-14,112.05291666666666,False
1951-07-15,125.46569444444445,False
1951-07-16,139.2103611111111,False
1951-07-17,153.03355555555555,False
1951-07-18,166.89347222222221,False
1951-07-19,162.76102777777777,False
1951-07-20,149.35680555555555,False
1951-07-21,136.00697222222223,False
1951-07-22,123.11344444444444,False
1951-07-23,110.72463888888889,False
1951-07-24,98.80283333333333,False
1951-07-25,87.26155555555556,False
1951-07-26,76.04366666666667,False
1951-07-27,65.06661111111111,False
1951-07-28,54.14236111111111,False
1951-07-29,43.214333333333336,False
1951-07-30,32.33272222222222,False
1951-07-31,21.466583333333332,False
1951-08-01,10.616222222222222,False
1951-08-02,1.7912499999999998,False
1951-08-03,1.830638888888889,False
1951-08-04,11.065277777777778,False
1951-08-05,22.412444444444443,False
1951-08-06,34.00636111111111,False
1951-08-07,45.85475,False
1951-08-08,57.781277777777774,False
1951-08-09,70.0008611111111,False
1951-08-10,82.49375,False
1951-08-11,95.31822222222222,False
1951-08-12,108.49791666666667,False
1951-08-13,122.01958333333333,False
1951-08-14,135.83336111111112,False
1951-08-15,149.62322222222224,False
1951-08-16,163.39944444444444,False
1951-08-17,167.86997222222223,False
1951-08-18,154.72094444444446,False
1951-08-19,141.87433333333334,False
1951-08-20,129.38933333333333,False
1951-08-21,117.36558333333333,False
1951-08-22,105.7033888888889,False
1951-08-23,94.38772222222222,False
1951-08-24,83.33711111111111,False
1951-08-25,72.46497222222223,False
1951-08-26,61.68597222222222,False
1951-08-27,50.812888888888885,False
1951-08-28,39.78336111111111,False
1951-08-29,28.646277777777776,False
1951-08-30,17.35063888888889,False
1951-08-31,5.852194444444444,False
1951-09-01,0.10025,True
1951-09-02,4.588055555555555,False
1951-09-03,16.50402777777778,False
1951-09-04,28.690583333333333,False
1951-09-05,41.128750000000004,False
1951-09-06,53.64158333333333,False
1951-09-07,66.28302777777778,False
1951-09-08,79.10997222222221,False
1951-09-09,92.15522222222222,False
1951-09-10,105.408,False
1951-09-11,118.84119444444444,False
1951-09-12,132.4051388888889,False
1951-09-13,145.86883333333333,False
1951-09-14,159.13233333333335,False
1951-09-15,172.22733333333335,False
1951-09-16,160.77858333333336,False
1951-09-17,148.54230555555554,False
1951-09-18,136.54438888888888,False
1951-09-19,124.87416666666665,False
1951-09-20,113.50069444444445,False
1951-09-21,102.39522222222223,False
1951-09-22,91.47866666666667,False
1951-09-23,80.66563888888889,False
1951-09-24,69.86988888888888,False
1951-09-25,59.009277777777775,False
1951-09-26,47.86130555555556,False
1951-09-27,36.41811111111111,False
1951-09-28,24.754166666666666,False
1951-09-29,12.864833333333333,False
1951-09-30,1.8157222222222222,False
1951-10-01,1.5119444444444445,False
1951-10-02,11.029666666666667,False
1951-10-03,23.734055555555557,False
1951-10-04,36.746611111111115,False
1951-10-05,49.79577777777778,False
1951-10-06,62.79833333333333,False
1951-10-07,75.88255555555556,False
1951-10-08,89.01769444444444,False
1951-10-09,102.1763888888889,False
1951-10-10,115.32936111111111,False
1951-10-11,128.42341666666667,False
1951-10-12,141.33013888888888,False
1951-10-13,153.9204722222222,False
1951-10-14,166.1468611111111,False
1951-10-15,167.29058333333333,False
1951-10-16,155.8846111111111,False
1951-10-17,144.47002777777777,False
1951-10-18,133.16280555555556,False
1951-10-19,122.07513888888889,False
1951-10-20,111.158,False
1951-10-21,100.34163888888888,False
1951-10-22,89.54638888888888,False
1951-10-23,78.68825000000001,False
1951-10-24,67.68458333333334,False
1951-10-25,56.40333333333333,False
1951-10-26,44.66002777777778,False
1951-10-27,32.603722222222224,False
1951-10-28,20.239583333333336,False
1951-10-29,8.028777777777778,False
1951-10-30,3.3999166666666665,False
1951-10-31,6.276861111111111,False
1951-11-01,18.75422222222222,False
1951-11-02,32.157666666666664,False
1951-11-03,45.67261111111111,False
1951-11-04,58.97036111111111,False
1951-11-05,72.19008333333333,False
1951-11-06,85.28019444444445,False
1951-11-07,98.21125,False
1951-11-08,110.96780555555556,False
1951-11-09,123.50427777777777,False
1951-11-10,135.85455555555555,False
1951-11-11,147.78991666666667,False
1951-11-12,159.3682777777778,False
1951-11-13,170.22994444444444,False
1951-11-14,163.68652777777777,False
1951-11-15,152.9731111111111,False
1951-11-16,142.04266666666666,False
1951-11-17,131.18958333333333,False
1951-11-18,120.39683333333333,False
1951-11-19,109.61258333333333,False
1951-11-20,98.76797222222223,False
1951-11-21,87.78508333333333,False
1951-11-22,76.56261111111111,False
1951-11-23,65.03291666666667,False
1951-11-24,53.06283333333333,False
1951-11-25,40.57141666666667,False
1951-11-26,27.683722222222222,False
1951-11-27,14.667638888888888,False
1951-11-28,4.229277777777778,False
1951-11-29,4.044194444444444,False
1951-11-30,13.348611111111111,False
1951-12-01,26.855972222222224,False
1951-12-02,40.68872222222222,False
1951-12-03,54.27919444444444,False
1951-12-04,67.51372222222223,False
1951-12-05,80.46155555555556,False
1951-12-06,93.10324999999999,False
1951-12-07,105.44197222222222,False
1951-12-08,117.51897222222222,False
1951-12-09,129.3615,False
1951-12-10,140.83816666666667,False
1951-12-11,151.99255555555555,False
1951-12-12,162.86711111111111,False
1951-12-13,171.55594444444446,False
1951-12-14,161.7206111111111,False
1951-12-15,151.22833333333332,False
1951-12-16,140.49908333333332,False
1951-12-17,129.69563888888888,False
1951-12-18,118.81655555555555,False
1951-12-19,107.80897222222222,False
1951-12-20,96.59380555555555,False
1951-12-21,85.11202777777777,False
1951-12-22,73.29869444444444,False
1951-12-23,61.096361111111115,False
1951-12-24,48.18533333333333,False
1951-12-25,34.842666666666666,False
1951-12-26,21.215083333333332,False
1951-12-27,7.869583333333334,False
1951-12-28,3.261972222222222,False
1951-12-29,7.3245,False
1951-12-30,20.743194444444445,False
1951-12-31,34.72697222222222,False
1952-01-01,48.46477777777778,False
1952-01-02,61.60238888888889,False
1952-01-03,74.35988888888889,False
1952-01-04,86.73513888888888,False
1952-01-05,98.74383333333333,False
1952-01-06,110.43625,False
1952-01-07,121.87972222222221,False
1952-01-08,133.12880555555557,False
1952-01-09,144.05277777777778,False
1952-01-10,154.84,False
1952-01-11,165.50316666666666,False
1952-01-12,170.64269444444443,False
1952-01-13,160.23741666666666,False
1952-01-14,149.54966666666667,False
1952-01-15,138.5386388888889,False
1952-01-16,127.38447222222223,False
1952-01-17,116.0705,False
1952-01-18,104.54383333333332,False
1952-01-19,92.73683333333334,False
1952-01-20,80.57891666666666,False
1952-01-21,68.03852777777777,False
1952-01-22,54.95147222222222,False
1952-01-23,41.32702777777778,False
1952-01-24,27.395055555555555,False
1952-01-25,13.340333333333334,False
1952-01-26,1.2757222222222222,False
1952-01-27,1.3552222222222223,False
1952-01-28,14.11336111111111,False
1952-01-29,28.056083333333333,False
1952-01-30,41.64963888888889,False
1952-01-31,54.669333333333334,False
1952-02-01,67.21058333333333,False
1952-02-02,79.31747222222222,False
1952-02-03,91.02683333333333,False
1952-02-04,102.43727777777778,False
1952-02-05,113.62355555555555,False
1952-02-06,124.65972222222223,False
1952-02-07,135.61358333333334,False
1952-02-08,146.3450277777778,False
1952-02-09,157.09827777777778,False
1952-02-10,167.90641666666667,False
1952-02-11,168.89052777777778,False
1952-02-12,157.77766666666668,False
1952-02-13,146.4813611111111,False
1952-02-14,134.92019444444443,False
1952-02-15,123.18755555555556,False
1952-02-16,111.22702777777778,False
1952-02-17,98.99288888888888,False
1952-02-18,86.48155555555556,False
1952-02-19,73.66936111111112,False
1952-02-20,60.55141666666666,False
1952-02-21,46.86944444444445,False
1952-02-22,32.96313888888889,False
1952-02-23,18.96022222222222,False
1952-02-24,5.004194444444445,False
1952-02-25,0.082,True
1952-02-26,7.569,False
1952-02-27,21.17725,False
1952-02-28,34.44944444444444,False
1952-02-29,47.20875,False
1952-03-01,59.44694444444444,False
1952-03-02,71.22111111111111,False
1952-03-03,82.66680555555556,False
1952-03-04,93.85644444444443,False
1952-03-05,104.87052777777777,False
1952-03-06,115.79044444444445,False
1952-03-07,126.69297222222222,False
1952-03-08,137.6167777777778,False
1952-03-09,148.44063888888888,False
1952-03-10,159.3963611111111,False
1952-03-11,170.43841666666668,False
1952-03-12,164.98788888888888,False
1952-03-13,153.30933333333334,False
1952-03-14,141.2625,False
1952-03-15,129.01444444444445,False
1952-03-16,116.52408333333334,False
1952-03-17,103.86430555555555,False
1952-03-18,91.03558333333334,False
1952-03-19,78.04222222222222,False
1952-03-20,64.89930555555556,False
1952-03-21,51.469722222222224,False
1952-03-22,37.84747222222222,False
1952-03-23,24.276777777777777,False
1952-03-24,10.952222222222222,False
1952-03-25,2.0553055555555555,False
1952-03-26,3.020722222222222,False
1952-03-27,14.693777777777777,False
1952-03-28,27.33238888888889,False
1952-03-29,39.67522222222222,False
1952-03-30,51.46702777777778,False
1952-03-31,62.90561111111111,False
1952-04-01,74.09052777777778,False
1952-04-02,85.09083333333332,False
1952-04-03,95.98538888888889,False
1952-04-04,106.85652777777777,False
1952-04-05,117.78411111111112,False
1952-04-06,128.82191666666665,False
1952-04-07,139.92947222222222,False
1952-04-08,151.1530277777778,False
1952-04-09,162.49502777777778,False
1952-04-10,170.73097222222222,False
